lat,name,rental_methods/0,rental_methods/1,rental_methods/2,has_kiosk,rental_uris/android,rental_uris/ios,region_id,station_type,legacy_id,electric_bike_surcharge_waiver,short_name,capacity,eightd_has_key_dispenser,lon,station_id,external_id,eightd_station_services/0/description,eightd_station_services/0/bikes_availability,eightd_station_services/0/service_type,eightd_station_services/0/id,eightd_station_services/0/docks_availability,eightd_station_services/0/name,eightd_station_services/0/off_dock_bikes_count,eightd_station_services/0/off_dock_remaining_bike_capacity,address,dockless_bikes_parking_zone_capacity,region_code,rack_model,client_station_id
41.84910969176,California Ave & 23rd Pl,CREDITCARD,TRANSITCARD,KEY,True,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,,classic,442,False,15689,11,False,-87.6951398068,442,a3ade2c3-a135-11e9-9cda-0a87ae2ba916,,,,,,,,,,,,,
41.84453112462163,Millard Ave & 26th St,CREDITCARD,TRANSITCARD,KEY,True,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,,classic,443,False,KA1504000110,7,False,-87.71592199802399,443,a3ade7de-a135-11e9-9cda-0a87ae2ba916,,,,,,,,,,,,,
41.84447501366,Albany Ave & 26th St,CREDITCARD,TRANSITCARD,KEY,True,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,,classic,444,False,15691,11,False,-87.7020130128,444,a3aded13-a135-11e9-9cda-0a87ae2ba916,,,,,,,,,,,,,
41.8436799145765,California Ave & 26th St,CREDITCARD,TRANSITCARD,KEY,True,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,,classic,445,False,15692,11,False,-87.69496858119965,445,a3ae687f-a135-11e9-9cda-0a87ae2ba916,,,,,,,,,,,,,
41.84151770807,Western & 28th - Velasquez Institute Vaccination Site,CREDITCARD,TRANSITCARD,KEY,True,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,,classic,446,False,KA1504000168,11,False,-87.6851314409,446,a3ae6e48-a135-11e9-9cda-0a87ae2ba916,,,,,,,,,,,,,
42.00797192287,Glenwood Ave & Morse Ave,CREDITCARD,TRANSITCARD,KEY,True,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,,classic,447,False,KA1504000175,15,False,-87.6655023944,447,a3ae737f-a135-11e9-9cda-0a87ae2ba916,,,,,,,,,,,,,
42.00454962194,Warren Park East,CREDITCARD,TRANSITCARD,KEY,True,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,,classic,448,False,RP-002,11,False,-87.6806661451,448,a3ae78ab-a135-11e9-9cda-0a87ae2ba916,,,,,,,,,,,,,
42.00445062934,Clark St & Columbia Ave,CREDITCARD,TRANSITCARD,KEY,True,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,,classic,449,False,RP-008,15,False,-87.6724024047,449,a3ae7dc3-a135-11e9-9cda-0a87ae2ba916,,,,,,,,,,,,,
42.001785,Warren Park West,CREDITCARD,TRANSITCARD,KEY,True,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,,classic,450,False,RP-001,11,False,-87.688829,450,a3ae82e0-a135-11e9-9cda-0a87ae2ba916,,,,,,,,,,,,,
41.99416136902,Western Ave & Granville Ave,CREDITCARD,TRANSITCARD,KEY,True,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,,classic,452,False,KA1504000129,11,False,-87.689438282,452,a3ae8d13-a135-11e9-9cda-0a87ae2ba916,,,,,,,,,,,,,
41.99925182186,Clark St & Schreiber Ave,CREDITCARD,TRANSITCARD,KEY,True,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,,classic,453,False,KA1504000156,15,False,-87.6713773393,453,a3ae923d-a135-11e9-9cda-0a87ae2ba916,,,,,,,,,,,,,
41.99023602867,Maplewood Ave & Peterson Ave,CREDITCARD,TRANSITCARD,KEY,True,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,,classic,455,False,KA1504000130,11,False,-87.6933696402,455,a3af1cec-a135-11e9-9cda-0a87ae2ba916,,,,,,,,,,,,,
41.991178,2112 W Peterson Ave,CREDITCARD,TRANSITCARD,KEY,True,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,,classic,456,False,KA1504000155,11,False,-87.683593,456,a3af2216-a135-11e9-9cda-0a87ae2ba916,,,,,,,,,,,,,
41.99086044812557,Clark St & Elmdale Ave,CREDITCARD,TRANSITCARD,KEY,True,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,,classic,457,False,KA1504000148,15,False,-87.66972362995148,457,a3af2737-a135-11e9-9cda-0a87ae2ba916,,,,,,,,,,,,,
41.983593,Clark St & Bryn Mawr Ave,CREDITCARD,TRANSITCARD,KEY,True,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,,classic,460,False,KA1504000151,15,False,-87.669154,460,a3af368c-a135-11e9-9cda-0a87ae2ba916,,,,,,,,,,,,,
41.979762,Winchester (Ravenswood) Ave & Balmoral Ave,CREDITCARD,TRANSITCARD,KEY,True,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,,classic,462,False,KA1504000147,15,False,-87.67753,462,a3af40f1-a135-11e9-9cda-0a87ae2ba916,,,,,,,,,,,,,
